source_file_token,view,slice_id,frame_index,qc_valid,qc_reason,qc_ncc,qc_intensity_scale,qc_residual,rescale_status
,2CH,2ch_s14_7401,33,1,valid,0.9090617538550334,0.9916333900758865,0.20593796600589992,identity_without_rescale_tags
,2CH,2ch_s14_7401,34,1,valid,0.9154919861954923,0.9962546816479401,0.19592400578270902,identity_without_rescale_tags
,2CH,2ch_s14_7401,35,1,valid,0.9279678601301539,0.9965489397110525,0.18320650805281777,identity_without_rescale_tags
,2CH,2ch_s14_7401,36,1,valid,0.9408442286909774,0.9932687370077355,0.16566178433409845,identity_without_rescale_tags
,2CH,2ch_s14_7401,37,1,valid,0.9474251660344256,0.990990990990991,0.15563485034881944,identity_without_rescale_tags
,2CH,2ch_s14_7401,38,1,valid,0.9472191673347727,0.9928057553956835,0.15480205895491364,identity_without_rescale_tags
,2CH,2ch_s14_7401,39,1,valid,0.951609875010233,0.9908256880733946,0.1476442304315703,identity_without_rescale_tags
,2CH,2ch_s14_7401,40,1,valid,0.958181828670001,0.9896814632046256,0.13549592294201718,identity_without_rescale_tags
,2CH,2ch_s14_7401,41,1,valid,0.9509092630883389,0.9915424834375053,0.1432988960472963,identity_without_rescale_tags
,2CH,2ch_s14_7401,42,1,valid,0.9373131344618422,0.9975864780637458,0.1624614859425379,identity_without_rescale_tags
,2CH,2ch_s14_7401,43,1,valid,0.9340398902883158,0.9984790865729367,0.16661754759622033,identity_without_rescale_tags
,2CH,2ch_s14_7401,44,1,valid,0.9310132859830251,0.9974259931624838,0.1665625814092189,identity_without_rescale_tags
,2CH,2ch_s14_7401,45,1,valid,0.9190398497260612,0.9985517125658074,0.18160649481930458,identity_without_rescale_tags
,2CH,2ch_s14_7401,46,1,valid,0.9100607678526036,1.0,0.19529463368685893,identity_without_rescale_tags
,2CH,2ch_s14_7401,47,1,valid,0.9174539993533373,1.0,0.18976759166460533,identity_without_rescale_tags
,2CH,2ch_s14_7401,48,1,valid,0.9333657958334766,0.998754639085722,0.1687173335902735,identity_without_rescale_tags
,2CH,2ch_s14_7401,49,1,valid,0.9410238439939915,1.0,0.16133677541838287,identity_without_rescale_tags
,2CH,2ch_s15_7501,0,1,valid,0.9141959052083828,1.056633048875097,0.21725335941178942,identity_without_rescale_tags
,2CH,2ch_s15_7501,1,1,valid,0.911778503192708,1.0317460317460319,0.20718620871725638,identity_without_rescale_tags
,2CH,2ch_s15_7501,2,1,valid,0.9251300228002572,1.0404255319148936,0.19612606303340002,identity_without_rescale_tags
,2CH,2ch_s15_7501,3,1,valid,0.9456958530866878,1.0259849119865885,0.17292805267424632,identity_without_rescale_tags
,2CH,2ch_s15_7501,4,1,valid,0.9570796899364217,1.006675567423231,0.15248294141979316,identity_without_rescale_tags
,2CH,2ch_s15_7501,5,1,valid,0.9393037277612217,1.0006882312456986,0.17213695930005096,identity_without_rescale_tags
,2CH,2ch_s15_7501,6,1,valid,0.9421992618778537,1.0101010101010102,0.16716525014931705,identity_without_rescale_tags
,2CH,2ch_s15_7501,7,1,valid,0.9258852518615309,1.0,0.19343784943477638,identity_without_rescale_tags
,2CH,2ch_s15_7501,8,1,valid,0.9083769126858895,1.0149253731343284,0.2071790304245394,identity_without_rescale_tags
,2CH,2ch_s15_7501,9,1,valid,0.8940425114377664,1.0,0.2291268033353119,identity_without_rescale_tags
,2CH,2ch_s15_7501,10,1,valid,0.8955230512738523,1.0,0.22521452025637986,identity_without_rescale_tags
,2CH,2ch_s15_7501,11,1,valid,0.9057663818002825,1.0,0.21295998302286534,identity_without_rescale_tags
,2CH,2ch_s15_7501,12,1,valid,0.9233656947901209,0.9969678593086719,0.189173301428451,identity_without_rescale_tags
,2CH,2ch_s15_7501,13,1,valid,0.9326178536994245,0.9950920245398773,0.1754270922867308,identity_without_rescale_tags
,2CH,2ch_s15_7501,14,1,valid,0.9438798920979892,1.0,0.1659930838140656,identity_without_rescale_tags
,2CH,2ch_s15_7501,15,1,valid,0.9574018817427823,0.996415770609319,0.14511444089230222,identity_without_rescale_tags
,2CH,2ch_s15_7501,16,1,valid,0.955631927434508,0.9899543378995433,0.14442117422927214,identity_without_rescale_tags
,2CH,2ch_s15_7501,17,1,valid,0.9416789695716082,1.0,0.16572023700701102,identity_without_rescale_tags
,2CH,2ch_s15_7501,18,1,valid,0.9387150289977956,1.0,0.17309745270886412,identity_without_rescale_tags
,2CH,2ch_s15_7501,19,1,valid,0.9314110684807217,1.0,0.18092645540017624,identity_without_rescale_tags
,2CH,2ch_s15_7501,20,1,valid,0.9140105394086382,0.9930740543420352,0.19724316783706644,identity_without_rescale_tags
,2CH,2ch_s15_7501,21,1,valid,0.8943003218111373,0.9886792452830189,0.22122391204208935,identity_without_rescale_tags
,2CH,2ch_s15_7501,22,1,valid,0.9034478487863897,1.0,0.21814056010125646,identity_without_rescale_tags
,2CH,2ch_s15_7501,23,1,valid,0.9091590259972069,0.998745294855709,0.21092010563025712,identity_without_rescale_tags
,2CH,2ch_s15_7501,24,1,valid,0.908345405981874,0.9980952380952381,0.20336321895529122,identity_without_rescale_tags
,2CH,2ch_s15_7501,25,1,valid,0.9209451741003266,1.0,0.192364670479251,identity_without_rescale_tags
,2CH,2ch_s15_7501,26,1,valid,0.9433235617070284,1.0047457627118643,0.16838684014573185,identity_without_rescale_tags
,2CH,2ch_s15_7501,27,1,valid,0.9519275406742171,1.0,0.15629177157989946,identity_without_rescale_tags
,2CH,2ch_s15_7501,28,1,valid,0.9350051613667422,1.0,0.173695368018768,identity_without_rescale_tags
,2CH,2ch_s15_7501,29,1,valid,0.9401427408351578,1.0,0.17620884907264436,identity_without_rescale_tags
,2CH,2ch_s15_7501,30,1,valid,0.939024890053354,1.0,0.1758372893963708,identity_without_rescale_tags
,2CH,2ch_s15_7501,31,1,valid,0.9345906423718248,0.9977997799779978,0.1788012301278685,identity_without_rescale_tags
,2CH,2ch_s15_7501,32,1,valid,0.9109195599730172,0.99581589958159,0.20974066945869915,identity_without_rescale_tags
,2CH,2ch_s15_7501,33,1,valid,0.9115459445845185,1.0,0.20792507212601824,identity_without_rescale_tags
,2CH,2ch_s15_7501,34,1,valid,0.9142715736430503,0.9994262765347103,0.20483009479864933,identity_without_rescale_tags
,2CH,2ch_s15_7501,35,1,valid,0.9273848754356345,1.0006230529595015,0.18382460746560014,identity_without_rescale_tags
,2CH,2ch_s15_7501,36,1,valid,0.9294229640463898,0.995260663507109,0.1784589589274624,identity_without_rescale_tags
,2CH,2ch_s15_7501,37,1,valid,0.9359229139166253,1.0,0.17207862128807724,identity_without_rescale_tags
,2CH,2ch_s15_7501,38,1,valid,0.9484045247763526,0.9968186638388123,0.15754630032972372,identity_without_rescale_tags
,2CH,2ch_s15_7501,39,1,valid,0.9548943772937079,0.993188854489164,0.14443090431502845,identity_without_rescale_tags
,2CH,2ch_s15_7501,40,1,valid,0.954914681955239,0.9917808219178083,0.14238218293927407,identity_without_rescale_tags
,2CH,2ch_s15_7501,41,1,valid,0.9533168551044788,0.9988901220865705,0.14947496440554833,identity_without_rescale_tags
,2CH,2ch_s15_7501,42,1,valid,0.9596674683485585,0.9940968122786304,0.1385981098727961,identity_without_rescale_tags
,2CH,2ch_s15_7501,43,1,valid,0.9431648282554919,0.993103448275862,0.15346555663880915,identity_without_rescale_tags
,2CH,2ch_s15_7501,44,1,valid,0.9364274392238456,0.9972260748959778,0.1675300212776643,identity_without_rescale_tags
,2CH,2ch_s15_7501,45,1,valid,0.9335354549062334,1.0,0.17850281414862273,identity_without_rescale_tags
,2CH,2ch_s15_7501,46,1,valid,0.9303485963928112,1.0,0.17976879745357768,identity_without_rescale_tags
,2CH,2ch_s15_7501,47,1,valid,0.9149622581885708,0.9896432681242808,0.19478685567084433,identity_without_rescale_tags
,2CH,2ch_s15_7501,48,1,valid,0.9329969178608881,1.0,0.18312900940156893,identity_without_rescale_tags
,2CH,2ch_s15_7501,49,1,valid,0.9467963463458988,1.0,0.1621072350802615,identity_without_rescale_tags
,2CH,2ch_s16_7601,0,1,valid,0.9356379264006768,1.0515463917525774,0.1827789824768729,identity_without_rescale_tags
,2CH,2ch_s16_7601,1,1,valid,0.9470124865492938,1.0365853658536586,0.17100602914476018,identity_without_rescale_tags
,2CH,2ch_s16_7601,2,1,valid,0.9545582933016203,1.0225385527876631,0.15957032471872204,identity_without_rescale_tags
,2CH,2ch_s16_7601,3,1,valid,0.9597018292068425,1.0121212121212122,0.1387789464354635,identity_without_rescale_tags
,2CH,2ch_s16_7601,4,1,valid,0.9419319083648661,1.005449591280654,0.1511518334566311,identity_without_rescale_tags
,2CH,2ch_s16_7601,5,1,valid,0.9380733849074365,1.0072239422084623,0.15953250615169035,identity_without_rescale_tags
,2CH,2ch_s16_7601,6,1,valid,0.9419181726569261,1.003338898163606,0.16482712722132256,identity_without_rescale_tags
,2CH,2ch_s16_7601,7,1,valid,0.9448212692399375,1.0,0.15369879537603603,identity_without_rescale_tags
,2CH,2ch_s16_7601,8,1,valid,0.949267506106467,1.0,0.14900341093976585,identity_without_rescale_tags
,2CH,2ch_s16_7601,9,1,valid,0.9618770112672419,1.0028116213683225,0.1348862609121865,identity_without_rescale_tags
,2CH,2ch_s16_7601,10,1,valid,0.9566194925203003,1.0,0.14416396974734436,identity_without_rescale_tags
,2CH,2ch_s16_7601,11,1,valid,0.9425559637969925,1.0,0.16518722957120455,identity_without_rescale_tags
,2CH,2ch_s16_7601,12,1,valid,0.9244155694016172,1.0,0.19214933048609392,identity_without_rescale_tags
,2CH,2ch_s16_7601,13,1,valid,0.9057113510981907,1.003921568627451,0.21844240422758684,identity_without_rescale_tags
,2CH,2ch_s16_7601,14,1,valid,0.9171874814999598,0.9994858611825193,0.19880519315569498,identity_without_rescale_tags
,2CH,2ch_s16_7601,15,1,valid,0.9228180678306271,0.9941176470588236,0.19127203489124875,identity_without_rescale_tags
,2CH,2ch_s16_7601,16,1,valid,0.9383360815492705,1.0,0.1735026387071293,identity_without_rescale_tags
,2CH,2ch_s16_7601,17,1,valid,0.9489173794742001,1.0,0.1583786135771466,identity_without_rescale_tags
,2CH,2ch_s16_7601,18,1,valid,0.9666115947564439,0.9942196531791907,0.12281220763238794,identity_without_rescale_tags
,2CH,2ch_s16_7601,19,1,valid,0.9626337979483323,0.9915014164305949,0.1286088217473174,identity_without_rescale_tags
,2CH,2ch_s16_7601,20,1,valid,0.9595670862700091,1.0,0.13941258370765983,identity_without_rescale_tags
,2CH,2ch_s16_7601,21,1,valid,0.9639298051726106,1.0,0.13216332351831547,identity_without_rescale_tags
,2CH,2ch_s16_7601,22,1,valid,0.9452348858711257,0.9991589571068125,0.152119998201111,identity_without_rescale_tags
,2CH,2ch_s16_7601,23,1,valid,0.9233482649740786,0.9974226804123711,0.183028436333557,identity_without_rescale_tags
,2CH,2ch_s16_7601,24,1,valid,0.9297575725953003,1.0,0.18433461989648545,identity_without_rescale_tags
,2CH,2ch_s16_7601,25,1,valid,0.9422230160079412,0.9994079336885732,0.1639881688698492,identity_without_rescale_tags
,2CH,2ch_s16_7601,26,1,valid,0.9389028196236591,0.9934640522875817,0.1652766148347394,identity_without_rescale_tags
,2CH,2ch_s16_7601,27,1,valid,0.9532667442198707,1.0,0.145825412053903,identity_without_rescale_tags
,2CH,2ch_s16_7601,28,1,valid,0.9577851457141656,1.0,0.14782535089425716,identity_without_rescale_tags
,2CH,2ch_s16_7601,29,1,valid,0.9545192561155472,1.0,0.1494551080830946,identity_without_rescale_tags
,2CH,2ch_s16_7601,30,1,valid,0.9352908682141743,0.9926686217008798,0.17644718855493885,identity_without_rescale_tags
,2CH,2ch_s16_7601,31,1,valid,0.9247976051428385,1.0033444816053512,0.18701579613647887,identity_without_rescale_tags
,2CH,2ch_s16_7601,32,1,valid,0.9319124982843265,0.9973935708079931,0.1789650386857803,identity_without_rescale_tags
,2CH,2ch_s16_7601,33,1,valid,0.9498153059680557,0.9938271604938271,0.15226247679201288,identity_without_rescale_tags
,2CH,2ch_s16_7601,34,1,valid,0.9563838672501159,0.9927007299270073,0.14015914397604798,identity_without_rescale_tags
,2CH,2ch_s16_7601,35,1,valid,0.9591703114186376,0.9981447124304267,0.1384463014680046,identity_without_rescale_tags
,2CH,2ch_s16_7601,36,1,valid,0.9743569652094995,0.9982486865148862,0.11028791242621284,identity_without_rescale_tags
,2CH,2ch_s16_7601,37,1,valid,0.9568126534436137,0.9922480620155039,0.13389292639072797,identity_without_rescale_tags
,2CH,2ch_s16_7601,38,1,valid,0.9468954559190467,0.9991031390134529,0.149360943381908,identity_without_rescale_tags
,2CH,2ch_s16_7601,39,1,valid,0.9423439995205298,1.0,0.15955888421226375,identity_without_rescale_tags
,2CH,2ch_s16_7601,40,1,valid,0.9352285451317649,0.9966688874083944,0.16515916615336462,identity_without_rescale_tags
,2CH,2ch_s16_7601,41,1,valid,0.9028572784248636,0.9995876288659794,0.2006846890322499,identity_without_rescale_tags
,2CH,2ch_s16_7601,42,1,valid,0.9195456326395701,1.0,0.19369582213301265,identity_without_rescale_tags
,2CH,2ch_s16_7601,43,1,valid,0.9417955820018873,1.0,0.16654222889329043,identity_without_rescale_tags
,2CH,2ch_s16_7601,44,1,valid,0.9562016971651817,1.0,0.1451195892135017,identity_without_rescale_tags
,2CH,2ch_s16_7601,45,1,valid,0.946587832867869,1.0,0.16033885391244884,identity_without_rescale_tags
,2CH,2ch_s16_7601,46,1,valid,0.9386443997578635,1.0196936542669583,0.1724643340183568,identity_without_rescale_tags
,2CH,2ch_s16_7601,47,1,valid,0.9197615184462855,1.0,0.19478601124158504,identity_without_rescale_tags
,2CH,2ch_s16_7601,48,1,valid,0.9109436085823946,1.0,0.20513350487508694,identity_without_rescale_tags
,2CH,2ch_s16_7601,49,1,valid,0.895217502162378,0.9963636363636363,0.22616394743437354,identity_without_rescale_tags
,2CH,2ch_s17_7701,0,1,valid,0.9623166790917991,1.0503173424939725,0.1491930567136933,identity_without_rescale_tags
,2CH,2ch_s17_7701,1,1,valid,0.9480170548809922,1.032415746935819,0.15436933670744155,identity_without_rescale_tags
,2CH,2ch_s17_7701,2,1,valid,0.9304050135892996,1.031001428986937,0.16790135908042192,identity_without_rescale_tags
,2CH,2ch_s17_7701,3,1,valid,0.9506604433155994,1.0128645034588524,0.15349530525126748,identity_without_rescale_tags
,2CH,2ch_s17_7701,4,1,valid,0.939822156932173,1.0063545861779337,0.16294225572485635,identity_without_rescale_tags
,2CH,2ch_s17_7701,5,1,valid,0.9234435532742499,1.0026472639099615,0.17762946136658014,identity_without_rescale_tags
,2CH,2ch_s17_7701,6,1,valid,0.9462713695052775,1.0080691669457158,0.1578840248598309,identity_without_rescale_tags
,2CH,2ch_s17_7701,7,1,valid,0.96571994627443,1.0,0.1300562656662254,identity_without_rescale_tags
,2CH,2ch_s17_7701,8,1,valid,0.9580464070181934,1.0,0.14112566120854916,identity_without_rescale_tags
,2CH,2ch_s17_7701,9,1,valid,0.9433243398037292,1.0032154340836013,0.16400514835517283,identity_without_rescale_tags
,2CH,2ch_s17_7701,10,1,valid,0.9332883928505926,1.0029873056243446,0.18003570317517267,identity_without_rescale_tags
,2CH,2ch_s17_7701,11,1,valid,0.9220193885047387,1.0,0.19174452860796948,identity_without_rescale_tags
,2CH,2ch_s17_7701,12,1,valid,0.91420718190559,1.0,0.2036200080928814,identity_without_rescale_tags
,2CH,2ch_s17_7701,13,1,valid,0.9027412302876232,1.004529213438072,0.21192377133769644,identity_without_rescale_tags
,2CH,2ch_s17_7701,14,1,valid,0.914730275495868,1.0,0.19984610708603173,identity_without_rescale_tags
,2CH,2ch_s17_7701,15,1,valid,0.9386951645171537,1.0,0.16705071233834834,identity_without_rescale_tags
,2CH,2ch_s17_7701,16,1,valid,0.9478420041350714,1.0,0.15436942355614391,identity_without_rescale_tags
,2CH,2ch_s17_7701,17,1,valid,0.9435874464750345,1.0,0.1567440983303397,identity_without_rescale_tags
,2CH,2ch_s17_7701,18,1,valid,0.9658352941894633,1.0,0.12437852347027148,identity_without_rescale_tags
,2CH,2ch_s17_7701,19,1,valid,0.9619407140639149,0.9962859763709472,0.12842784281470898,identity_without_rescale_tags
,2CH,2ch_s17_7701,20,1,valid,0.9567715140675062,1.0,0.13938962829505694,identity_without_rescale_tags
,2CH,2ch_s17_7701,21,1,valid,0.9459369117358566,1.0,0.15604677392480942,identity_without_rescale_tags
,2CH,2ch_s17_7701,22,1,valid,0.944524326692583,0.9981308411214953,0.15863038862213322,identity_without_rescale_tags
,2CH,2ch_s17_7701,23,1,valid,0.9105740869041083,0.9976716986706456,0.1978986019116524,identity_without_rescale_tags
,2CH,2ch_s17_7701,24,1,valid,0.9140190974874409,1.0,0.19764592362297426,identity_without_rescale_tags
,2CH,2ch_s17_7701,25,1,valid,0.9411211085737655,1.0,0.1674457438218541,identity_without_rescale_tags
,2CH,2ch_s17_7701,26,1,valid,0.9553785768097143,0.9930107506679242,0.14858843046628548,identity_without_rescale_tags
,2CH,2ch_s17_7701,27,1,valid,0.9544004911287781,0.9965232343439777,0.1457761536261199,identity_without_rescale_tags
,2CH,2ch_s17_7701,28,1,valid,0.9529376480212762,1.0012262420305547,0.15118441478914751,identity_without_rescale_tags
,2CH,2ch_s17_7701,29,1,valid,0.9344662739152014,0.9975308641975309,0.17456985266811736,identity_without_rescale_tags
,2CH,2ch_s17_7701,30,1,valid,0.9194547724393936,0.9966858151276503,0.19531513696970246,identity_without_rescale_tags
,2CH,2ch_s17_7701,31,1,valid,0.9056095285398417,0.9990210284807397,0.21131712920597542,identity_without_rescale_tags
,2CH,2ch_s17_7701,32,1,valid,0.8909176282774103,1.0,0.22744686071272285,identity_without_rescale_tags
,2CH,2ch_s17_7701,33,1,valid,0.9060505705570185,0.9957841454007728,0.20899267119350945,identity_without_rescale_tags
,2CH,2ch_s17_7701,34,1,valid,0.9110672035848045,0.9928622376197269,0.20587264841654943,identity_without_rescale_tags
,2CH,2ch_s17_7701,35,1,valid,0.9141523896445667,1.0,0.19801349057691991,identity_without_rescale_tags
,2CH,2ch_s17_7701,36,1,valid,0.9171217089331096,0.9965635738831615,0.19315641251622379,identity_without_rescale_tags
,2CH,2ch_s17_7701,37,1,valid,0.9399017415355081,0.9961290064782949,0.16257237262467028,identity_without_rescale_tags
,2CH,2ch_s17_7701,38,1,valid,0.9496438900983485,0.9959758510579079,0.14851437041551338,identity_without_rescale_tags
,2CH,2ch_s17_7701,39,1,valid,0.9459655363253827,1.0,0.1465166737158959,identity_without_rescale_tags
,2CH,2ch_s17_7701,40,1,valid,0.9646875921574066,0.9954022745529109,0.12863096367613777,identity_without_rescale_tags
,2CH,2ch_s17_7701,41,1,valid,0.9640304817153612,0.9928469241773963,0.12657630741463202,identity_without_rescale_tags
,2CH,2ch_s17_7701,42,1,valid,0.9489202074911579,0.9958289839944329,0.15013159346591798,identity_without_rescale_tags
,2CH,2ch_s17_7701,43,1,valid,0.9383782648633529,1.0,0.16384111586552635,identity_without_rescale_tags
,2CH,2ch_s17_7701,44,1,valid,0.9374919776664127,1.0,0.16941504213974318,identity_without_rescale_tags
,2CH,2ch_s17_7701,45,1,valid,0.9187451025060495,0.994991652754591,0.187606236118201,identity_without_rescale_tags
,2CH,2ch_s17_7701,46,1,valid,0.9328124821587286,0.9963636363636363,0.17499335171278363,identity_without_rescale_tags
,2CH,2ch_s17_7701,47,1,valid,0.9519527582270697,1.0,0.15162004105031684,identity_without_rescale_tags
,2CH,2ch_s17_7701,48,1,valid,0.9636108475324969,0.9966189015975704,0.1350041112666129,identity_without_rescale_tags
,2CH,2ch_s17_7701,49,1,valid,0.9502360746732662,0.9904407832838085,0.15632465725127684,identity_without_rescale_tags
,2CH,2ch_s18_7801,0,1,valid,0.9476134524425784,1.055164144546432,0.16851801248559972,identity_without_rescale_tags
,2CH,2ch_s18_7801,1,1,valid,0.9610346113220108,1.0307074623049033,0.13787329503469395,identity_without_rescale_tags
,2CH,2ch_s18_7801,2,1,valid,0.9534063371290259,1.018353055887958,0.1464929307978802,identity_without_rescale_tags
